route,wlot_lot_number,wlot_crt_dat_al_1,pin_package,wlot_prod,wlot_qty_1,wlot_qty_2,wlot_oper,wlot_hold,cust_code,package_id,po_no,wlot_mvin_perfmd,wlot_actl_mvin_dt,wlot_actl_mvin_tm,wlot_dt_last_trans,wlot_tm_last_trans,wlot_hold_category,wlot_assy_lot,bd_id,urgent_code,wip_outplan_time
BGADAF01,NH7ABD1,ChipMOS,MAT,0008WDAF001,385,0,5030,N,FQ,DAF-MAT,OE6CMA01N0,N,0,0,20201022,165834,,NH7ABD1,,ER,
BGAPRT02,NH7ABDR,ChipMOS,MAT,0008WPRT005,77,0,5030,N,FQ,6202CX-MAT,OE6CMA01QS,N,0,0,20201030,180803,,NH7ABDR,,ER,
BGADAF01,NH7ABFK,ChipMOS,MAT,0008WDAF001,77,0,5030,N,FQ,DAF-MAT,OE6CMA01P2,N,0,0,20201117,142508,,NH7ABFK,,ER,
CONLAS01,NH7ABH6,ChipMOS,MAT,0008WLAS001,1,0,5030,N,FQ,DFN-MAT,OE6CMA01U2,N,0,0,20201126,93744,,NH7ABH6,,ER,
CONLAS01,NH7ABJL,ChipMOS,MAT,0008WLAS001,1,0,5030,N,FQ,DFN-MAT,OE6CMA01G6,N,0,0,20201214,132632,,NH7ABJL,,ER,
BGADAF01,NH7ABL1,ChipMOS,MAT,0008WDAF001,15,0,5030,N,FQ,DAF-MAT,OE6CMA01XY,N,0,0,20201218,113952,,NH7ABL1,,ER,
BGADAF01,NH7ABP6,ChipMOS,MAT,0008WDAF001,77,0,5030,N,FQ,DAF-MAT,OE6CMA01X3,N,0,0,20201229,160831,,NH7ABP6,,ER,
BGASMT01,NH7CMBK,ChipMOS,MAT,0008WSMT001,1096,0,5070,N,FQ,SMT-MAT,,N,0,0,20200923,145738,,NH7CMBK,,,
BGASMT01,NH7CMC2,ChipMOS,MAT,0008WSMT001,1087,0,5070,N,FQ,SMT-MAT,,N,0,0,20200923,145842,,NH7CMC2,,,
BGASMT01,NH7CMCJ,ChipMOS,MAT,0008WSMT001,1107,0,5070,N,FQ,SMT-MAT,,N,0,0,20200923,145946,,NH7CMCJ,,,
BGASMT01,NH7CMD1,ChipMOS,MAT,0008WSMT001,1087,0,5070,N,FQ,SMT-MAT,,N,0,0,20201006,133619,,NH7CMD1,,,
BGASMT01,NH7CMDJ,ChipMOS,MAT,0008WSMT001,2392,0,5070,N,FQ,SMT-MAT,,N,0,0,20201118,94911,,NH7CMDJ,,,
BGADAE01,NI0CM3C01,ChipMOS,MAT,0008WDAE001,95,0,5070,N,FQ,EPOXY-MAT,,N,0,0,20200925,161312,,NI0CM3C,, E,
BGADAE01,NI1CMMM01,ChipMOS,MAT,0008WDAE001,200,0,5070,N,FQ,EPOXY-MAT,,N,0,0,20200805,214836,,NI1CMMM,, E,
BGAPRT02,NI1CMNP,ChipMOS,MAT,0008WPRT005,660,0,5030,N,FQ,6202CX-MAT,,N,0,0,20200811,101843,,NI1CMNP,, E,
CONLAS01,NI1CMR2,ChipMOS,MAT,0008WLAS001,4320,0,5030,N,FQ,DFN-MAT,,N,0,0,20200918,153257,,NI1CMR2,,3E,
BGADAE01,NI2CMBI01,ChipMOS,MAT,0008WDAE001,330,0,5070,N,FQ,EPOXY-MAT,,N,0,0,20200921,3217,,NI2CMBI,, E,
CONLAS01,NI2CMFQ,ChipMOS,MAT,0008WLAS001,832,0,5030,N,FQ,DFN-MAT,,N,0,0,20201209,105639,,NI2CMFQ,, E,
BGASMT01,NJ9CM74,ChipMOS,MAT,0008WSMT001,160,0,5070,N,FQ,SMT-MAT,,N,0,0,20201022,115957,,NJ9CM74,, E,
BGADAE01,NJ9CME701,ChipMOS,MAT,0008WDAE001,448,0,5070,N,FQ,EPOXY-MAT,,N,0,0,20201009,15331,,NJ9CME7,, E,
BGAPRT02,NZZYZ4K,ChipMOS,MAT,0008WPRT005,300,0,5050,N,FQ,6202CX-MAT,SB20120106,N,0,0,20201223,233335,,NZZYZ4K,,,
BGASMT01,ND4HQNV19,ChipMOS,MAT,0008WSMT001,1120,0,2064,N,FQ,SMT-MAT,GO202008394,N,0,0,20200826,183755,,ND4HQNV,,,
WL020,P02QRAF04,GigaDevice,WLCSP,000IAQR014,793,0,3720,N,QR,GD25LE64ELIGR{0235},211WE-20120017,N,0,0,20210417,80545,,P02QRAF,, E,
PACK59,P03NVD801,PHISON,STBGA153HEV,153XTNV093,56,0,3717,N,NV,PC7800590Q-00000-00003{eUFS}{PK},511-210112069,N,0,0,20210127,143154,,P03NVD8,ANV153XT8017A, E,
CON348,P04ABNM071,WINBOND,TSOP2-54CME,054TSAB006,146,0,2460,N,AB,MAA048/AA/W9864C6JH-6K{BM-SB},OP6CMB01L5,N,0,0,20210408,182404,,P04ABNM,AAB054TS1003A,,
CON348,P04ABNP051,WINBOND,TSOP2-54CME,054TSAB006,288,0,2460,N,AB,MAA048/AA/W9864C6JH-6K{BM-SB},OP6CMB01L5,N,0,0,20210416,195145,,P04ABNP,AAB054TS1003A,,
CON348,P04ABNR011,WINBOND,TSOP2-54CME,054TSAB006,160,0,2460,N,AB,MAA048/AA/W9864C6JH-6K{BM-SB},OP6CMB01L5,N,0,0,20210408,182601,,P04ABNR,AAB054TS1003A,,
CON348,P04ABNS071,WINBOND,TSOP2-54CME,054TSAB006,282,0,2460,N,AB,MAA048/AA/W9864C6JH-6K{BM-SB},OP6CMB01L5,N,0,0,20210412,110753,,P04ABNS,AAB054TS1003A,,
MBGA555,P04NVE80110,PHISON,uSD08AQV-C,0086ANV138,115,0,2480,Y,NV,PC51S2910N-00000-00505{K-BIN22-125UM},511-210118034,N,0,0,20210323,230418,PC,P04NVE8,ANV0086A1026A,,
MBGA555,P04NVEF0103,PHISON,uSD08AQV-C,0086ANV141,94,0,2480,Y,NV,PC51S2910N-00000-00687{K-BIN22-75UM},511-210120013,N,0,0,20210306,163850,PC,P04NVEF,ANV0086A1030A,,
CONLAS01,ND4NIBC,ChipMOS,MAT,0008WLAS001,33510,0,5030,N,FQ,DFN-MAT,340-20-6045,N,0,0,20200819,141642,,ND4NIBC,,,
WL010,P05BWF5571,AKM,WLCSP,000IABW074,7848,0,3720,Y,BW,AK07321-XC2-F4{FT1}{FRM-PP},5K3R91,N,0,0,20210206,192013,WCL,P05BWF5,,,
BGA251,P05LWGW02,MTI-S,VFBGA132BEU,132NYLW062,3843,0,2410,N,LW,SPSUBN28AX8D-Z-BG63-HFG-120-B2-1{ZDT},5500004135,N,0,0,20210417,63652,,P05LWGW,ALW132NY4041A,,
QFNS282,P05QWA254,AP Memory,DFN-08YM2G,008YMQW005,30805,0,2430,N,QW,AAE502ZR-Z7,AP21010002,N,0,0,20210416,152755,,P05QWA2,AQW008YM2003A,,
CON335,P06ASF503,EliteMT,TSOP1-48/48,048TGAS017,2560,0,2425,N,AS,F59L1G81MBM1AM{M61FA-39B},MT2021020420,N,0,0,20210417,61627,,P06ASF5,AAS048TG2003A,,
CON335,P06ASF519,EliteMT,TSOP1-48/48,048TGAS017,2560,0,2310,N,AS,F59L1G81MBM1AM{M61FA-39B},MT2021020420,N,0,0,20210416,102754,,P06ASF5,AAS048TG2003A,,
CON335,P06ASF607,EliteMT,TSOP1-48/48,048TGAS017,2560,0,2300,N,AS,F59L1G81MBM1AM{M61FA-39B},MT2021020420,N,0,0,20210417,22812,,P06ASF6,AAS048TG2003A,,
CON335,P06ASF623,EliteMT,TSOP1-48/48,048TGAS017,2560,0,2310,N,AS,F59L1G81MBM1AM{M61FA-39B},MT2021020420,N,0,0,20210417,32328,,P06ASF6,AAS048TG2003A,,
CONLAS01,ND4NIDC,ChipMOS,MAT,0008WLAS001,75392,0,5030,N,FQ,DFN-MAT,340-20-6045,N,0,0,20200820,190617,,ND4NIDC,,,
CON335,P06ASF726,EliteMT,TSOP1-48/48,048TGAS017,2560,0,2090,N,AS,F59L1G81MBM1AM{M61FA-39B},MT2021020420,N,0,0,20210417,54720,,P06ASF7,AAS048TG2003A,,
BGA622,P06LWAP,MTI-S,FBGA-96UEF,096EFLW002,25,17186,2003,N,LW,SWSUBZ32DX16C-Z-BG63-RFG-790-X2-1,5500004136,N,0,0,20210414,32428,,P06LWAP,ALW096EF2001A,,
BGA251,P06LWES05,MTI-S,VFBGA152BAL,152N3LW046,2869,0,2320,N,LW,SPSUBB37RX8D-Z-BG63-HFG-50-B2-1{ZDT},5500004135,N,0,0,20210415,213551,,P06LWES,ALW152N31017A,,
BGA251,P06LWEV02,MTI-S,VFBGA152BAL,152N3LW043,720,0,2150,N,LW,SPSUBB37RX8D-Z-BG63-HFG-230-B2-1{ZDT},5500004135,N,0,0,20210417,44311,,P06LWEV,ALW152N31015A,,
BGA622,P06LWEY,MTI-S,FBGA-78U9,078U9LW015,6,9175,2040,N,LW,SWSUBV00HX8F-Z-BG65-DFG-790-X2-1{ZDT},5500004136,N,0,0,20210417,64645,,P06LWEY,ALW078C93002A,,
BGA206,P06LWG8,MTI-S,FBGA-78UEP,078EPLW002,7708,10,2070,N,LW,SPSUBZ32DX8C-Z-BG66-RFG-200-X2-1{ZDT},5500004136,N,0,0,20210415,102716,,P06LWG8,ALW078EP1001A,,
WL002,P07BWE402,AKM,WLCSP,000IABW075,1010,0,3720,Y,BW,AK4331ECBP-V1{FT1}{DSPP},5K3S94,N,0,0,20210408,102601,WCL,P07BWE4,,,
BGA251,P07LWA907,MTI-S,VFBGA152BAL,152N3LW046,1914,0,2320,N,LW,SPSUBB37RX8D-Z-BG63-HFG-50-B2-1{ZDT},5500004135,N,0,0,20210415,205111,,P07LWA9,ALW152N31017A,,
PACK171,P07NIC41,DIALOG,FCQFN-14OL2D,014OLNI031,2276,0,3720,Y,NI,D2964AB80KEB441802{TR},1551062,N,0,0,20210220,133042,WCL,P07NIC4,ANI014OL1001C,,
MQFNS020,P07VEAA09,Everspin,STDFN-08YD2E,008YDVE004,3520,0,3130,N,VE,MR25H10CDF-ASY,21202,N,0,0,20210416,163947,,P07VEAA,AVE008YD2002A,,
MQFNS020,P07VEAA25,Everspin,STDFN-08YD2E,008YDVE004,3520,0,2090,N,VE,MR25H10CDF-ASY,21202,N,0,0,20210417,25713,,P07VEAA,AVE008YD2002A,,
CON248,P08ABCU14,WINBOND,TSOP2-54CME,054TSAB011,220,0,2310,Y,AB,UAA084/AA/W9825C6KH-6K{BM},OP6CMB037H,N,0,0,20210417,85003,WQS,P08ABCU,AAB054TS1004A,,
WL010,P08BWG601,AKM,WLCSP,000IABW074,10000,0,3720,Y,BW,AK07321-XC2-F4{FT1}{FRM-PP},5K3S61,N,0,0,20210227,232508,CM99,P08BWG6,,,
BGA251,P08LWAI02,MTI-S,VFBGA152BAL,152N3LW046,620,0,2250,N,LW,SPSUBB37RX8D-Z-BG63-HFG-50-B2-1{ZDT},5500004397,N,0,0,20210416,110348,,P08LWAI,ALW152N31017A,,
BGA251,P08LWAJ10,MTI-S,VFBGA152BAL,152N3LW046,720,0,2230,N,LW,SPSUBB37RX8D-Z-BG63-HFG-50-B2-1{ZDT},5500004397,N,0,0,20210416,153835,,P08LWAJ,ALW152N31017A,,
BGA251,P08LWAM02,MTI-S,VFBGA152BAL,152N3LW046,700,0,2225,N,LW,SPSUBB37RX8D-Z-BG63-HFG-50-B2-1{ZDT},5500004397,N,0,0,20210416,192207,,P08LWAM,ALW152N31017A,,
BGA251,P08LWAN09,MTI-S,VFBGA152BAL,152N3LW046,720,0,2150,N,LW,SPSUBB37RX8D-Z-BG63-HFG-50-B2-1{ZDT},5500004397,N,0,0,20210416,75128,,P08LWAN,ALW152N31017A,,
CON132,P09ASC302,EliteMT,SOP-8G,008FGAS024,20159,0,3710,N,AS,EN25Q32CB1HM{M68FA}{FT4},MT2021020978,N,0,0,20210414,234141,,P09ASC3,AAS008FG1011A,,
WL002,P09BWA419,AKM,WLCSP,000IABW075,5000,0,3720,Y,BW,AK4331ECBP-V1{FT1}{DSPP},5K3S94,N,0,0,20210303,13855,CM99,P09BWA4,,,
BGA154,P09HDAC05,CHIPLUS,MBGA48A2L,048MAHD001,8472,0,2410,N,HD,ACHPT0116HIP70,5130 - 20210205,N,0,0,20210417,83148,,P09HDAC,AHD048MA4002A,4,
BGA251,P09LWA602,MTI-S,VFBGA132BEU,132NYLW062,2280,0,2225,N,LW,SPSUBN28AX8D-Z-BG63-HFG-120-B2-1{ZDT},5500004397,N,0,0,20210417,72906,,P09LWA6,ALW132NY4041A,,
BGA251,P09LWAC,MTI-S,VFBGA132BEU,132NYLW062,6175,13,2070,N,LW,SPSUBN28AX8D-Z-BG63-HFG-120-B2-1{ZDT},5500004397,N,0,0,20210415,93514,,P09LWAC,ALW132NY4041A,,
BGASMT01,ND4NV13,ChipMOS,MAT,0008WSMT001,3183,0,5070,N,FQ,SMT-MAT,511-200818099,N,0,0,20200819,202040,,ND4NV13,,4,
PACK171,P09NIEG1,DIALOG,QFN-10YK2A,010YKNI039,699,0,3720,Y,NI,D2977HJ80LFAVC12{TR},1556018,N,0,0,20210413,124908,WCL,P09NIEG,ANI010YK3001A,,
QFNS384,P09NIF401,DIALOG,QFN-10YK2A,010YKNI037,65900,0,2472,N,NI,D2977HJ80-LFAMVC1{AM},1555878,N,0,0,20210417,64135,,P09NIF4,ANI010YK3001A,,
MBGA555,P09NVN19804,PHISON,uSD08AQV-C,0086ANV141,2,0,2460,N,NV,PC51S2910N-00000-00507{K-BIN22-75UM},511-210222005,N,0,0,20210414,50328,,P09NVN1,ANV0086A1030A,,
MBGA558,P09NVNU03,PHISON,uSD08AQV-C,0086ANV162,15182,0,3708,Y,NV,PC51S2910L-00000-01576{BIN22-175UM},511-210222019,N,0,0,20210412,153114,EH,P09NVNU,ANV0086A1069A,WL,
MBGA558,P09NVNV01,PHISON,uSD08AQV-C,0086ANV161,12063,0,3708,Y,NV,PC51S2910L-00000-01576{BIN22-250UM},511-210222019,N,0,0,20210411,214543,EH,P09NVNV,ANV0086A1065A,WL,
MQFNS020,P09VEH107,Everspin,STDFN-08YD2E,008YDVE002,3520,0,3130,N,VE,MR25H40CDF-ASY,21186,N,0,0,20210416,135601,,P09VEH1,AVE008YD2001A,,
CON348,P10ABCG04,WINBOND,TSOP2-54CME,054TSAB006,2880,0,2460,N,AB,MAA048/AA/W9864C6JH-6K{BM-SB},OP6CMB047K,N,0,0,20210409,212124,,P10ABCG,AAB054TS1003A,,
CON348,P10ABCH05,WINBOND,TSOP2-54CME,054TSAB006,2880,0,2460,N,AB,MAA048/AA/W9864C6JH-6K{BM-SB},OP6CMB047K,N,0,0,20210410,122653,,P10ABCH,AAB054TS1003A,,
CON348,P10ABCI06,WINBOND,TSOP2-54CME,054TSAB006,2880,0,2460,N,AB,MAA048/AA/W9864C6JH-6K{BM-SB},OP6CMB047K,N,0,0,20210410,224523,,P10ABCI,AAB054TS1003A,,
CON348,P10ABCJ07,WINBOND,TSOP2-54CME,054TSAB006,2880,0,2460,N,AB,MAA048/AA/W9864C6JH-6K{BM-SB},OP6CMB047K,N,0,0,20210411,115740,,P10ABCJ,AAB054TS1003A,,
WL002,P10BWAH10,AKM,WLCSP,000IABW064,511,0,3720,Y,BW,C4652P-V{FT1}{DSPP},5K3S99,N,0,0,20210330,95749,WCL,P10BWAH,,,
MBGA929,P10HQFB03,EMC,FPSTLG44ALBV,0442JHQ014,2339,0,2461,N,HQ,FSA80STH001USA{MXXX-115}{GPM},GO202103015,N,0,0,20210416,222114,,P10HQFB,AHQ0442J3002A,,
BGA251,P10LWA6,MTI-S,VFBGA152BAL,152N3LW046,740,1,2070,N,LW,SPSUBB37RX8D-Z-BG63-HFG-50-B2-1{ZDT},5500004397,N,0,0,20210412,3221,,P10LWA6,ALW152N31017A,,
PACK171,P10NIAH1,DIALOG,FCQFN-12Y32D,012Y3NI136,1152,0,3720,Y,NI,D2990AA80ROB410172{TR},1561005,N,0,0,20210313,125401,WCL,P10NIAH,ANI012Y32002D,,
MBGA555,P10NVL49901,PHISON,uSD08AQV-C,0086ANV065,1,0,2480,Y,NV,PC51S2910L-00000-01202{K-BIN22-250UM},511-210302002,N,0,0,20210414,25933,PC,P10NVL4,ANV0086A1017A,,
MBGA558,P10NVLF05,PHISON,uSD08AQV-C,0086ANV166,13322,0,3708,Y,NV,PC51S2910L-00000-01575{BIN22-125UM},511-210302006,N,0,0,20210417,34534,EH,P10NVLF,ANV0086A1063A, E,
MBGA558,P10NVLH08,PHISON,uSD08AQV-C,0086ANV165,1576,0,2434,N,NV,PC51S2910L-00000-01575{BIN22-250UM},511-210302006,N,0,0,20210416,31216,,P10NVLH,ANV0086A1064A, E,
MBGA558,P10NVLK14,PHISON,uSD08AQV-C,0086ANV167,1564,0,2090,N,NV,PC51S2910L-00000-01575{BIN22-75UM},511-210302007,N,0,0,20210417,50404,,P10NVLK,ANV0086A1062A, E,
MBGA558,P10NVLK40,PHISON,uSD08AQV-C,0086ANV167,1555,0,2230,N,NV,PC51S2910L-00000-01575{BIN22-75UM},511-210302007,N,0,0,20210417,64436,,P10NVLK,ANV0086A1062A, E,
MBGA558,P10NVLM02,PHISON,uSD08AQV-C,0086ANV169,3140,0,2435,N,NV,PC51S2910L-00000-01575{BIN22-175UM},511-210302007,N,0,0,20210416,165153,,P10NVLM,ANV0086A1056A, E,
MBGA555,P10NVP10104,PHISON,uSD08AQV-C,0086ANV097,39,0,2480,Y,NV,PC5250020L-00000-01084{BIN22-75UM},511-210302143,N,0,0,20210408,190711,PC,P10NVP1,ANV0086A1018A,,
MCON70,P10QBB8,PIECEMAKERS,TSOP2-54ME6S,054TNQB005,35341,0,2070,N,QB,PMS307416BTR-6CN{TT},PT0213008,N,0,0,20210415,200936,,P10QBB8,AQB054TN1001A,,
BGA185,P10YZAH06,ZJP,FBGA-84UC(2),084UCYZ002,2800,0,2080,N,YZ,P3R12E40CBF-Z{YZ},SB21030013,N,0,0,20210417,55117,,P10YZAH,AYZ084CC2002A,,
BGA185,P10YZAN09,ZJP,FBGA-84UC(2),084UCYZ002,2800,0,2090,N,YZ,P3R12E40CBF-Z{YZ},SB21030013,N,0,0,20210416,93415,,P10YZAN,AYZ084CC2002A,4,
BGA185,P10YZAT,ZJP,FBGA-84UC(2),084UCYZ002,165,0,2070,N,YZ,P3R12E40CBF-G{YZ},SB21030013,N,0,0,20210410,85812,,P10YZAT,AYZ084CC2002A,,
BGA185,P10YZAX,ZJP,FBGA-84UC(2),084UCYZ002,158,0,2070,N,YZ,P3R12E40CBF-G{YZ},SB21030013,N,0,0,20210410,85812,,P10YZAX,AYZ084CC2002A,,
BGA185,P10YZB2,ZJP,FBGA-84UC(2),084UCYZ002,71,0,2070,N,YZ,P3R12E40CBF-G{YZ},SB21030013,N,0,0,20210409,201848,,P10YZB2,AYZ084CC2002A,,
BGA185,P10YZB6,ZJP,FBGA-84UC(2),084UCYZ002,128,0,2070,N,YZ,P3R12E40CBF-G{YZ},SB21030013,N,0,0,20210410,85813,,P10YZB6,AYZ084CC2002A,,
CON339,P11ASAZ01,EliteMT,TSOP2-66CME,066TSAS015,2880,0,2320,N,AS,QM13S2561616AS1AM{M68X4},MT2021030456,N,0,0,20210417,15927,,P11ASAZ,AAS066TS1005B,,
CON339,P11ASB303,EliteMT,TSOP2-66CME,066TSAS015,2880,0,2310,N,AS,QM13S2561616AS1AM{M68X4},MT2021030456,N,0,0,20210416,121920,,P11ASB3,AAS066TS1005B,,
CON339,P11ASB411,EliteMT,TSOP2-66CME,066TSAS015,2880,0,2230,N,AS,QM13S2561616AS1AM{M68X4},MT2021030456,N,0,0,20210417,42640,,P11ASB4,AAS066TS1005B,,
CON339,P11ASB514,EliteMT,TSOP2-66CME,066TSAS015,122,0,2230,N,AS,QM13S2561616AS1AM{M68X4},MT2021030456,N,0,0,20210416,32623,,P11ASB5,AAS066TS1005B,,
CON339,P11ASB702,EliteMT,TSOP2-66CME,066TSAS015,2880,0,2150,N,AS,QM13S2561616AS1AM{M68X4},MT2021030456,N,0,0,20210416,101847,,P11ASB7,AAS066TS1005B,,
CON339,P11ASB804,EliteMT,TSOP2-66CME,066TSAS015,2880,0,2080,N,AS,QM13S2561616AS1AM{M68X4},MT2021030456,N,0,0,20210417,73818,,P11ASB8,AAS066TS1005B,,
CON339,P11ASBF,EliteMT,TSOP2-66CME,066TSAS015,37551,5,2070,N,AS,QM13S2561616AS1AM{M68X4},MT2021030456,N,0,0,20210417,62433,,P11ASBF,AAS066TS1005B,,
QFNS224,P11ASDR03,EliteMT,DFN-08YQ2AW,008YQAS028,1432,0,2330,N,AS,F50L2G41XAB1CM{M4RFA-78X258},MT2021030561,N,0,0,20210416,234727,,P11ASDR,AAS008YQ9001B,,
QFNS224,P11ASE101,EliteMT,DFN-08YQ2AW,008YQAS028,6080,0,2230,N,AS,F50L2G41XAB1CM{M4RFA-78X258},MT2021030561,N,0,0,20210416,64852,,P11ASE1,AAS008YQ9001B,,
QFNS224,P11ASEA01,EliteMT,DFN-08YQ2AW,008YQAS028,1948,0,2230,N,AS,F50L2G41XAB1CM{M4RFA-78X258},MT2021030561,N,0,0,20210416,110126,,P11ASEA,AAS008YQ9001B,,
BGA324,P11ASES01,EliteMT,MINIBGA48J3U,048MAAS008,12281,0,2225,N,AS,EN29LV320CBX1QG{GBNFA},MT2021030653,N,0,0,20210416,160221,,P11ASES,AAS048MAB006A,,
CON333,P11ASF902,EliteMT,TSOP1-48/48M,048TPAS007,2160,0,2410,N,AS,F59L2G81XAB2CM{M6RFA},MT2021030546,N,0,0,20210416,193903,,P11ASF9,AAS048TP2030A, P,
CON333,P11ASF918,EliteMT,TSOP1-48/48M,048TPAS007,2160,0,2320,N,AS,F59L2G81XAB2CM{M6RFA},MT2021030546,N,0,0,20210416,231150,,P11ASF9,AAS048TP2030A, P,
CON333,P11ASFA09,EliteMT,TSOP1-48/48M,048TPAS007,2160,0,2230,N,AS,F59L2G81XAB2CM{M6RFA},MT2021030546,N,0,0,20210416,1310,,P11ASFA,AAS048TP2030A, P,
BGADAE01,ND4VGDA09,ChipMOS,MAT,0008WDAE001,4000,0,5070,N,FQ,EPOXY-MAT,C02PO-100465088,N,0,0,20200914,141717,,ND4VGDA,,,
CON333,P11ASFB17,EliteMT,TSOP1-48/48M,048TPAS007,2160,0,2150,N,AS,F59L2G81XAB2CM{M6RFA},MT2021030586,N,0,0,20210416,143410,,P11ASFB,AAS048TP2030A, P,
CON333,P11ASFC07,EliteMT,TSOP1-48/48M,048TPAS007,2160,0,2150,N,AS,F59L2G81XAB2CM{M6RFA},MT2021030586,N,0,0,20210417,82325,,P11ASFC,AAS048TP2030A, P,
BGADAE01,ND5ABHF04,ChipMOS,MAT,0008WDAE001,8640,0,5070,N,FQ,EPOXY-MAT,OP6CMA0FBK,N,0,0,20200831,72312,,ND5ABHF,,,
CON420,P13MSDY13,MTI,TSOP1-48AM,048TWMS046,2160,0,2410,N,MS,M79A1WP1CMS2598,1096302,N,0,0,20210416,214655,,P13MSDY,AMS048TW1037A,,
CON20,P13MSED02,MTI,TSOP1-48AM,048TWMS067,4320,0,2450,N,MS,M68M1WP1CMS3425,1096306,N,0,0,20210417,53405,,P13MSED,AMS048TW1057A,,
CON20,P13MSEE12,MTI,TSOP1-48AM,048TWMS067,4320,0,2450,N,MS,M68M1WP1CMS3425,1096307,N,0,0,20210417,85739,,P13MSEE,AMS048TW1057A,,
FC012,P13NIAN,DIALOG,FCQFN-12Y32D,012Y3NI098,89237,0,3710,N,NI,D2990AB80ROB-44067{MFQT},1574294,N,0,0,20210408,141112,,P13NIAN,ANI012Y32002D,,
QFNS384,P13NICW,DIALOG,QFN-10YK2A,010YKNI037,65921,1,2070,Y,NI,D2977HJ80-LFAMVC1{AM},1575258,N,0,0,20210416,130617,PC,P13NICW,ANI010YK3001A,,
QFNS171,P13NIGK01,DIALOG,QFN-20YU2D,020YUNI024,35986,0,2230,N,NI,D2966BA8B-KXABV01{A},1576247,N,0,0,20210417,23504,,P13NIGK,ANI020YU1005C,,
FC012,P13NIHD,DIALOG,FCQFN-14OL2D,014OLNI020,38140,0,3710,N,NI,D2964AB80KEB-43724{MFQT},1577329,N,0,0,20210406,174042,,P13NIHD,ANI014OL1001C,,
FC012,P13NIJM,DIALOG,FCQFN-08OK2D,008OKNI021,92621,0,3710,N,NI,D2944AB80KBA-43789{MFQT},1576743,N,0,0,20210413,183020,,P13NIJM,ANI008OK2001A,,
MAT48,P13NV2M,PHISON,MAT,0008WNV360,1,991,2040,N,NV,SUBMATWNV360,5S1-210322011,N,0,0,20210416,133206,,P13NV2M,,,
MBGA555,P13NVS501,PHISON,uSD08AQV-C,0086ANV109,5971,0,2434,N,NV,PC52B0020L-00000-00656{BIN22-75UM},511-210323004,N,0,0,20210413,92958,,P13NVS5,ANV0086A1005A,,
MBGA434,P13NVSL10,PHISON,STBGA345FAV,345XTNV047,804,0,4330,N,NV,PC7800490Q-00000-00000{SSD},5S1-210322011,N,0,0,20210417,80706,,P13NVSL,ANV345XTE001A,,
MBGA187,P13NVSP01,PHISON,STBGA153JAVT,153XTNV119,135,0,2140,N,NV,SC5800280J-20000-00201{eMMC},531-210326002,N,0,0,20210417,82412,,P13NVSP,ANV153XT9023A, E,
MBGA184,P13SSA704,HOSIN,SSBGA153JAU,153XTSS004,918,0,2150,N,SS,EMC-YMC-82AP9L-032-01A52,21030230,N,0,0,20210416,145739,,P13SSA7,ASS153XT3001A,,
MBGA184,P13SSA720,HOSIN,SSBGA153JAU,153XTSS004,909,0,2150,N,SS,EMC-YMC-82AP9L-032-01A52,21030230,N,0,0,20210417,21318,,P13SSA7,ASS153XT3001A,,
MBGA929,P12HQHU02,EMC,FPSTLGA44tBV,0442JHQ015,2367,0,2310,N,HQ,FSA80STH001USA{MXXX-120}{GPM},GO202103324,N,0,0,20210416,234837,,P12HQHU,AHQ0442J3003A,,
MBGA865,P12HQH908,EMC,FPSSLGA41FRV,0415LHQ012,1078,0,2250,N,HQ,FSA120SVH001USA{MXXX-110}{GPM},GO202103296,N,0,0,20210415,140023,,P12HQH9,AHQ0415L1003B,,
CON335,P13ASCC18,EliteMT,TSOP1-48/48,048TGAS017,2560,0,2330,N,AS,F59L1G81LBM1AM{M61FA},MT2021031407,N,0,0,20210417,85739,,P13ASCC,AAS048TG2003A,,
MQFNS032,P13VGH704,ISSI-VG,STDFN-08YQ2A,008YQVG009,4320,0,2430,N,VG,IS25LP512M-JLLE,C02PO-100497398,N,0,0,20210417,41249,,P13VGH7,ABU008YQ2015A,,
QFNS282,P13VGHH03,ISSI-VG,DFN-08YM2D,008YMVG003,32000,0,2430,N,VG,IS25LQ020B-JULE1-TR,C02PO-100498232,N,0,0,20210417,43653,,P13VGHH,ABU008YM2002A,,
MQFNS040,P14ABA801,WINBOND,STDFN-08YQ2A,008YQAB046,8002,0,2435,Y,AB,AAG061/IG/W74M25JWZEIQ{900},OP6CMB069Z,N,0,0,20210417,4753,RW,P14ABA8,AAB008YQ2026A,4,
MQFNS040,P14ABAF06,WINBOND,STDFN-08YQ2A,008YQAB085,4320,0,2130,N,AB,AAG046/IG/W25R256JVEIN{B},OP6CMB062X,N,0,0,20210415,85813,,P14ABAF,AAB008YQ2034A,4,
MQFNS040,P14ABAG09,WINBOND,STDFN-08YQ2A,008YQAB085,4320,0,2090,N,AB,AAG046/IG/W25R256JVEIN{B},OP6CMB062X,N,0,0,20210417,41038,,P14ABAG,AAB008YQ2034A,4,
QFNS482,P14ABB508,WINBOND,DFN-08YM2D,008YMAB052,32000,0,2330,N,AB,KAG052140/IG/W25Q20EWUXIE{AG},OP6CMB06DQ,N,0,0,20210417,62846,,P14ABB5,AAB008YM2020A,,
